অংশ,28.5937735972,2.83870922273
অক্টোবর,8.03631115686,4.55534806149
অতিথি,32.7432602194,2.95383621433
অতিরিক্ত,7.96221251067,4.35348190862
অধিকার,17.4106525004,3.72702610256
অধিবেশন,12.3615548673,4.4087445873
অধীন,12.0959567293,3.84912879936
অধ্যাপক,10.868095045,4.45526460293
অনুমতি,14.7824567012,4.18560103598
অনুযায়ী,10.0648230317,3.93025434417
অনুরোধ,9.42041678699,4.22264230766
অনুষ্ঠান,38.5852870696,2.96987933917
অনুষ্ঠিত,30.6819846969,2.93024403231
অনুসারী,6.76534225977,4.79173683955
অন্যদিকে,5.46885202721,4.46724079398
অন্যান্য,6.2297602404,4.32173321031
অপরাধ,15.0456639657,3.88886912801
অফিস,6.64100002653,4.36429282473
অবরুদ্ধ,17.2700858717,3.84912879936
অবরোধ,9.69422165532,4.74294667538
অবরোধ,41.0894442707,2.94591014906
অবশ্য,10.8853004008,3.64433438672
অবস্থা,16.6380093465,3.28765944278
অবস্থান,28.564303215,2.91737384179
অবস্থায়,10.0903529102,3.81717719956
অবিলম্বে,10.5230265352,4.05776766447
অবৈধ,15.4269987737,3.88213509583
অব্যাহত,10.1310722833,4.04979949482
অব্যাহতি,8.209128851,4.69642665975
অভিযান,8.66362798092,4.45526460293
অভিযোগ,12.2869927493,4.25135241355
অভিযোগ,33.8089991021,2.76139801088
অমিত,6.06251947248,5.38957384031
অর্থ,6.53462308759,4.52937257509
অর্থমন্ত্রী,11.566378397,4.93483768319
অস্ত্র,7.15427099384,4.55534806149
অস্বীকার,6.10523982558,4.45526460293
আইন,24.5304593129,3.31013229863
আইনজীবী,21.2680764295,4.01854695132
আইনশৃঙ্খলা,21.8976938236,3.28765944278
আওয়ামী,111.335998717,2.0444659253
আওয়ামী,69.3847281632,3.07195086995
আগামী,22.3891681159,3.15274012488
আগামীকাল,14.5915891664,3.96610047595
আগুন,24.5240467982,3.57781370437
আঘাত,7.04128363067,4.62340152473
আছেন,17.4970948776,3.26931030411
আজ,68.1451421091,1.67452466846
আট,11.6260258553,3.67114564417
আটক,24.3315651258,3.57781370437
আটটা,9.07955117207,4.33220451018
আতঙ্ক,6.53139309647,4.56859328824
আদালত,32.030843397,3.33312181685
