10,20.6428151171,3.62858602975
11,12.1316902449,4.06579983617
12,15.4116752336,4.01854695132
13,6.89897374919,4.14988295338
14,8.56628557343,4.32173321031
__,6.63967042105,6.40117475199
about,21.9417987547,3.35269191305
activities,7.22533977058,4.68138878238
after,13.4327842837,3.71559740674
again,6.47326007269,4.33220451018
age,7.31254519278,4.59562196063
all,22.4428038787,3.0839630264
also,16.3588256312,3.29137002217
always,7.16764003121,4.21325256731
am,8.65111267359,4.10695790866
an,34.0119401615,2.93283806749
animals,7.00848368404,5.14841178349
another,6.56045735506,4.25135241355
ans,9.54332339166,4.09858965899
answer,57.454072837,2.73761310586
any,11.9800593451,3.64963943895
article,8.84369473252,5.10189176786
as,33.1963468084,2.97257839614
asked,8.45406354357,4.39744503204
at,36.7144005208,2.91737384179
away,7.67077074738,4.14988295338
back,5.6716045888,4.54227597992
bangladesh,20.6445959867,3.70429785148
based,5.89832954229,4.28091121579
bd,14.9460916727,4.28091121579
be,30.7619087392,2.96987933917
became,7.16415136448,4.17655120046
because,9.22316211146,3.83622539453
become,8.31724001143,4.06579983617
been,9.05276059278,4.11539677731
before,8.65170899769,4.28091121579
being,6.0944498522,4.47936215451
best,8.17836739979,3.98080662334
between,6.58046004068,4.52937257509
blanks,6.97991927637,4.00327947919
book,7.90678256802,4.60941528276
books,8.03970176388,4.80854395787
born,6.58368519849,4.62340152473
both,7.62828189966,4.29096155164
boy,5.99718688412,4.82563839123
but,26.4861638062,2.95118720616
by,33.8850305718,2.89211997447
called,6.47589593289,4.30111392311
came,8.49591464563,4.10695790866
can,24.7686196521,3.20932759951
cannot,6.22591390983,4.42017328312
change,6.5528917923,4.4087445873
children,8.94857092215,4.62340152473
city,6.62530851988,4.75894701673
class,13.1419803315,4.11539677731
column,17.3372637524,4.47936215451
come,10.1138273581,3.95882771662
complete,7.08173241131,4.12390746698
computer,7.58410403095,5.14841178349
correct,6.04389187295,4.4087445873
could,10.93565687,3.92323677152
countries,6.99812885812,4.65197489718
country,18.8899987065,3.67659524893
crow,5.11734640171,5.79503894842
day,24.4646567085,3.32539977076
days,6.59705453899,4.39744503204
dhaka,11.3241161315,4.13249121067
did,16.3111133289,3.72702610256
different,10.2898158071,4.09029085618
direct,5.08962652054,5.59024453577
do,19.9072007687,3.26568053606
does,13.8736816332,3.76808758936
down,6.08398247067,4.44343014529
each,8.7590635055,3.82983559643
eat,8.08558717273,4.59562196063
edu,9.84223489323,5.07941891201
education,8.37117484842,4.6665736966
english,15.3345578804,4.15869358306
every,6.869355062,4.19473351955
false,7.65184787799,5.10189176786
family,9.46507184933,4.42017328312
father,9.74470665644,4.31137042327
few,7.96653191281,4.06579983617
fill,13.3124067243,3.44366369125
find,6.89201937293,4.26110858849
first,10.1676284668,3.95160746865
five,8.19674333461,3.96610047595
flora,5.72141782571,6.40117475199
following,16.7479734499,2.96450298213
food,15.891504419,4.26110858849
forest,6.74586225901,4.95425576905
form,10.2493290448,4.17655120046
found,6.53827897859,4.32173321031
friend,15.0231035455,4.05776766447
friends,11.1900562275,4.01088407857
from,37.6054241494,2.76798420373
games,6.2861226772,5.07941891201
gaps,7.01876886334,4.20395017465
get,7.79356053811,4.04979949482
give,7.45011184126,4.04189431532
given,8.65272561626,3.80467703679
go,14.8903608566,3.63905732962
going,7.97721325595,4.24169050263
good,18.0044134193,3.5342232683
got,6.08800907436,4.35348190862
great,12.7072964974,3.60796674255
had,16.6869885203,3.59781437108
happy,7.12943319304,4.34278661951
has,25.9927587177,3.2162004788
have,27.3824113783,3.03675662183
he,91.8269890022,2.81534367377
health,7.89751613177,4.80854395787
help,8.48674066506,4.33220451018
her,28.7996428035,3.67659524893
here,7.73886185124,4.14114927341
him,22.6194875875,3.32539977076
his,57.584426619,2.92765670875
home,8.68397445455,4.16758253048
house,9.11244947104,4.05776766447
how,14.0732576934,3.46113138429
if,15.5004063296,3.55820523299
ii,135.526451057,2.49584073471
iii,131.664898302,2.5127616122
important,8.84419827649,4.05776766447
in,19.8261419083,3.35665231426
indirect,5.49189856618,5.66720557691
information,7.5403634011,4.24169050263
international,6.52613119291,4.99426110367
interrogative,7.58911297858,4.89709735521
into,8.16246107205,4.15869358306
it,70.8141985278,2.59636583087
its,9.13163957687,4.20395017465
iv,35.759606743,3.32156099445
ix,10.2770961097,3.90934765936
kind,6.14873985152,4.46724079398
king,7.91652598785,4.97405839635
know,9.87971016915,3.81090758654
land,6.4847093585,4.80854395787
language,12.4344460931,4.60941528276
last,7.90799611526,4.21325256731
letter,7.57655762163,4.32173321031
life,23.5581553496,3.39301995844
like,12.2455662702,3.68758437051
lion,5.25946019783,5.66720557691
list,8.3838921229,4.12390746698
live,11.4852149859,3.83622539453
lived,6.07541943934,4.6665736966
lives,6.87851564737,4.27096088493
long,8.50925228295,4.05776766447
look,5.92111611066,4.4916322471
love,6.27643494242,4.33220451018
made,8.68473673067,4.09029085618
mail,9.05071745115,5.42034549898
make,20.0705435079,3.2127581346
man,22.669641578,3.57287542273
many,18.1432976661,3.45673577282
match,6.5506894379,4.02626899741
may,11.2735029564,3.98080662334
me,14.3447220847,3.84912879936
means,6.89104877855,4.44343014529
men,7.36257954262,4.54227597992
money,9.32609690237,4.56859328824
more,15.7072077726,3.38074986584
morning,7.67615298759,4.45526460293
most,13.8753706209,3.68758437051
mother,12.1428485759,4.26110858849
mr,6.78907383601,4.93483768319
much,7.61481663077,4.09858965899
must,9.30142233363,4.12390746698
my,21.4692881506,3.71559740674
name,12.0916043862,4.16758253048
necessary,8.2198552378,4.06579983617
need,9.30138604834,4.04189431532
negative,7.9667022687,4.55534806149
never,5.94757160073,4.46724079398
new,6.78436573447,4.39744503204
no,39.5513840253,2.74835434769
not,37.4895138925,2.74189576765
now,13.0161498388,3.53897387106
often,6.96619850829,4.46724079398
old,9.18848645739,4.21325256731
on,38.6561234467,2.75268335878
once,7.56831213075,4.17655120046
one,25.8219417652,2.95118720616
only,10.7901519007,3.4834040199
or,18.1870361426,3.32156099445
order,6.73561829524,4.14988295338
other,16.9022440079,3.48791870026
others,5.44142374166,4.65197489718
our,35.1170858791,3.24063450413
out,12.868018695,3.72129542785
over,9.74586986946,4.04979949482
own,6.47990955631,4.45526460293
paper,5.83928121729,4.15869358306
parents,7.59325649789,4.39744503204
part,9.82593398301,3.69869559593
passage,13.0814170902,3.63905732962
passive,6.25843726112,4.97405839635
people,33.0511662563,3.18563782839
person,7.67934364679,4.26110858849
place,9.10866227284,4.09858965899
play,6.81121635001,4.4087445873
put,7.31445197592,4.20395017465
ques,6.33296835066,4.22264230766
question,18.0723898541,3.76211742237
questions,14.031681223,3.4138107281
read,13.3446245071,3.25846028809
reading,6.64015944911,4.38627173145
replied,4.55147383771,5.03593380007
right,9.31574137638,4.16758253048
river,5.84294823881,5.03593380007
said,12.5772038726,4.18560103598
saw,7.35077930213,4.34278661951
school,20.4368194428,3.71559740674
see,10.1837312432,3.95160746865
sentence,6.46238443822,4.12390746698
sentences,17.282504327,3.40961784984
set,26.6985097729,3.55336260851
she,32.2101850062,3.64963943895
shop,7.18332791541,5.17250933507
short,7.49298664588,4.18560103598
should,19.0280477314,3.57287542273
simple,7.63840042821,4.74294667538
small,5.86953128567,4.51663354931
so,18.9166913651,3.15923365419
society,7.54551855038,4.68138878238
some,17.7161307359,3.42649588763
something,7.29489883355,4.44343014529
speech,11.3460150343,5.24849524205
started,6.92220076195,4.30111392311
story,8.23492547284,4.06579983617
student,7.625532855,4.27096088493
students,11.9709969898,4.4087445873
substitution,6.23317237058,4.55534806149
suitable,8.54635244146,3.86220088093
table,9.13732698096,3.9162681022
take,11.1266666829,3.84912879936
teacher,11.9434196633,4.23212105162
text,11.8704637771,3.42224959675
than,15.2180756936,3.56307142264
that,35.7779568665,2.81303686768
their,26.4289753101,3.13668841587
them,16.7439786251,3.36862850531
then,10.3742248597,3.74441784527
there,28.2422594094,2.85299517998
these,7.34626683733,4.23212105162
they,41.1875799865,2.95383621433
things,6.67520093579,4.33220451018
this,22.3834015894,3.13350876295
three,6.82823899673,4.14114927341
through,8.02441896742,4.19473351955
time,17.9012894142,3.40128446829
to,7.20595218973,4.39744503204
today,5.34994009657,4.36429282473
told,6.44199393335,4.45526460293
too,7.70492423268,4.14988295338
took,8.39494672663,4.31137042327
town,6.49629869501,4.84303013394
true,6.52510361856,4.79173683955
two,12.0195585959,3.76211742237
up,13.5426182063,3.64433438672
us,13.1593317858,3.69312455089
use,12.8718235203,3.72129542785
used,8.09524620115,4.22264230766
using,5.77250491717,4.55534806149
very,28.8476607083,2.97257839614
vi,18.6844363223,3.76211742237
vii,14.1583505484,3.77409361342
viii,10.2729652958,3.90934765936
village,10.3660634457,4.46724079398
wanted,6.09326950373,4.43173410552
war,6.86896087554,4.97405839635
was,63.0791545551,2.84821048185
water,14.4365856048,4.23212105162
way,8.6547329453,4.14114927341
we,39.7045361808,3.12089029899
well,9.27962799604,3.92323677152
went,9.01192925611,4.0738970464
were,19.2945646723,3.43076028642
what,26.6871888829,3.24772673244
when,13.6650520008,3.42224959675
where,11.9092690934,3.65497278492
which,13.1600282366,3.61308184321
who,18.6140423849,3.21965471366
why,8.75282002535,3.9162681022
