অংশ,16.2719995805,3.47443534992
অগ্নিসংযোগ,8.89338641828,4.46724079398
অজ্ঞাত,6.94382277525,4.6665736966
অজ্ঞাতনামা,8.43594409917,4.4087445873
অটোরিকশা,12.4179630769,4.56859328824
অতিরিক্ত,14.9989007741,3.65497278492
অধিদপ্তর,14.4713718274,4.33220451018
অধ্যক্ষ,6.77199479873,5.12488128608
অধ্যাপক,6.14791044588,4.89709735521
অনুমতি,6.44139367072,4.82563839123
অনুমোদন,6.73844689197,5.17250933507
অনুযায়ী,9.33817623103,3.98824160182
অনুসন্ধান,8.61552167563,4.84303013394
অন্যান্য,5.18750767457,4.47936215451
অপরাধ,9.47482895109,4.38627173145
অপহরণ,14.0670124393,4.63758615973
অফিস,8.8174716622,4.43173410552
অবরোধ,5.74558337043,4.79173683955
অবরোধ,17.6843915346,3.60796674255
অবস্থা,17.3092373557,3.40544247843
অবস্থান,9.67362115652,4.11539677731
অবস্থায়,24.7711877426,3.18229892712
অবৈধ,9.74806881926,4.62340152473
অবৈধভাবে,8.09175298631,4.60941528276
অভিজিৎ,5.78658116861,6.40117475199
অভিভাবক,5.93646310554,5.10189176786
অভিযান,49.9930562582,2.68152363921
অভিযুক্ত,7.36783693157,4.55534806149
অভিযোগ,20.3989204635,3.64963943895
অভিযোগে,10.5570347431,4.28091121579
অভিযোগ,55.5917039077,2.33786229901
অর্থ,7.93810229675,4.54227597992
অস্ত্র,25.3404755239,3.46998099957
অস্বীকার,8.78132792082,4.04189431532
আইন,18.9608430277,3.49700967196
আইনজীবী,6.71395316397,5.35972087716
আইনশৃঙ্খলা,4.99265391892,4.68138878238
আওয়ামী,23.8684610545,3.55336260851
আওয়ামী,11.413077186,4.56859328824
আক্তার,16.6749687522,3.75618268685
আগুন,71.6277372202,2.99443718995
আঘাত,16.2998709513,3.64433438672
আছেন,9.02519056132,4.13249121067
আজ,49.6951183723,2.44036158239
আজাদ,7.61575697472,4.80854395787
আঞ্চলিক,6.07432980078,4.5040547671
আট,22.836311589,3.1271796279
আটক,83.3104152115,2.33072450997
আটটা,20.6323228835,3.37669306515
আতঙ্ক,8.34610523698,4.29096155164
আত্মহত্যা,8.33322793484,5.12488128608
আদালত,42.0089501102,2.95915537581
আদিবাসী,8.02315711338,5.70802757143
আনা,13.1270984763,3.81717719956
আনোয়ার,9.03989605429,4.62340152473
আবদুর,19.6593327436,3.64433438672
আবদুল,31.94997815,2.92250205816
আবদুস,9.0036641979,4.47936215451
আবাসিক,7.96980519062,4.38627173145
আবু,19.1235100183,3.62858602975
আবুল,21.7556275791,3.46998099957
আবেদন,8.54456935557,4.37522189526
আমিন,12.8529956837,4.4087445873
আরিফ,6.72946262102,5.07941891201
আরিফুল,6.58358667658,5.30256246332
আরেক,12.0228397789,3.67114564417
আল,12.2006301892,4.14114927341
আলম,30.3747802565,2.94854519669
আলমগীর,10.9546483972,4.38627173145
আলী,41.2836829809,2.71647066928
আলোকে,14.1003832867,3.79848506654
আলো,5.56006279231,4.46724079398
আলোকে,29.0833786856,2.81073537069
আশঙ্কাজনক,6.26754608259,4.60941528276
আশপাশ,11.975733654,3.75028296473
আসন,6.50180600456,4.60941528276
আসা,15.5818184761,3.54854332207
আসামি,34.9774837056,3.0749404088
আসে,11.978581011,3.79848506654
আসেন,13.4160661702,3.7099316692
আহত,66.6240011715,2.47755261072
আহমদ,9.35507928275,4.4916322471
আহমেদ,16.8234772737,3.56307142264
