com,10.1497057623,3.0839630264
অংশ,28.2765468326,2.43719200763
অংশগ্রহণ,11.9048195979,3.62339121287
অগ্রগতি,11.3605120484,3.76808758936
অঞ্চল,21.0775130166,3.20590879276
অতি,12.0526113889,3.46113138429
অতিরিক্ত,10.7028656818,3.88213509583
অতীত,12.7264997617,3.27295329539
অত্যন্ত,19.4702297966,3.00554841538
অধিকাংশ,17.2672315306,3.15923365419
অধিকার,27.314920374,2.8458266905
অধীন,9.80843812175,3.80467703679
অধ্যাপক,16.6668804551,2.96987933917
অনুযায়ী,18.0094696418,3.10225621945
অনুষ্ঠান,19.4223916109,3.33700531688
অনুষ্ঠিত,10.0867560225,3.68758437051
অন্যতম,15.9546366489,3.1495091043
অন্যদিকে,17.7621789701,2.92250205816
অন্যান্য,22.0716321526,2.69576599592
অপরাধ,24.3627638138,3.08698874732
অপরাধী,15.269401655,3.76808758936
অপহরণ,18.6399345769,4.20395017465
অপেক্ষা,12.0163313317,3.56307142264
অফিস,17.0498914821,3.63380797373
অবদান,11.1256885363,3.70429785148
অবরোধ,14.393875481,4.04979949482
অবশ্য,24.1983330745,2.48085294374
অবস্থা,34.073712467,2.29303686763
অবস্থান,27.150473492,2.61131938053
অবৈধ,15.6306561396,3.72129542785
অব্যাহত,9.74194243315,3.70429785148
অভাব,15.1122807278,3.28765944278
অভিজ্ঞতা,11.3047015504,3.54374714981
অভিযান,15.0430289142,3.9162681022
অভিযুক্ত,12.4122311003,3.9162681022
অভিযোগ,19.9212401062,3.32156099445
অভিযোগ,17.2687173439,3.57287542273
অভ্যন্তরীণ,8.71616785616,3.9162681022
অর্জন,23.03863759,2.85539614151
অর্থ,29.4363970887,2.55457955188
অর্থনীতি,25.9002998468,3.00275901329
অর্থনৈতিক,21.560766122,3.01678448864
অস্ত্র,11.341195914,3.79233120097
অস্বীকার,8.9349510321,3.75618268685
আইন,63.3015003049,2.29990974692
আইনশৃঙ্খলা,20.271755435,3.42224959675
আইনি,9.83441625736,3.87544610768
আওতা,9.88971510481,3.83622539453
আওয়ামী,17.5027309682,3.93025434417
আওয়ামী,33.9708577118,3.124030019
আকর্ষণ,17.5665768609,3.52478923607
আক্রমণ,9.59617966489,3.83622539453
আগস্ট,9.06343402696,4.00327947919
আগামী,12.7060041288,3.37669306515
আগুন,20.374999306,3.47890963032
আচরণ,16.2708390199,3.25486961995
আছেন,16.5364878974,3.09612123088
আজ,33.4162800189,2.4045042725
আট,15.3507672749,3.19572194745
আত্মহত্যা,8.20437376226,5.10189176786
আদর্শ,11.0293182887,3.85564348038
আদালত,27.8306605676,3.09306779339
আদায়,14.5161811172,3.67114564417
আদিবাসী,12.4411186201,4.99426110367
আধুনিক,9.12042648491,3.88886912801
আনতে,10.4877457844,3.52010538675
আনন্দ,14.8062759224,3.6657255767
আনা,17.4195867203,3.01115067092
আন্তর্জাতিক,24.6006748019,2.88466652381
আন্দোলন,17.171933399,3.65497278492
আন্দোলনের,12.9760191252,3.73858692496
আন্দোলন,17.9970300146,3.69312455089
আবদুল,12.430140888,3.48791870026
আবেদন,18.0420408668,3.69869559593
আমল,17.2821356218,3.03964262672
আমেরিকা,12.3055397159,3.93025434417
আরব,14.512537092,4.08206035704
আরেক,19.9234760157,2.74189576765
আর্থিক,14.0394528017,3.64433438672
আল,14.8748071188,3.76211742237
