অংশ,24.7658180899,2.88962931316
অক্টোবর,7.22656372194,4.59562196063
অগ্রগতি,7.34205526018,4.22264230766
অঙ্ক,4.74598085826,4.47936215451
অঞ্চল,16.8351431668,3.54374714981
অতিথি,34.1221288113,3.29883274338
অতিরিক্ত,15.2640504655,3.64433438672
অধিকাংশ,11.8194868167,3.48791870026
অধিকার,7.08954444252,4.6665736966
অধিদপ্তর,9.29753412459,4.59562196063
অধিবেশন,8.20337887582,4.97405839635
অধ্যাপক,10.506507824,4.34278661951
অনলাইন,11.7626971859,4.58201630857
অনুমোদন,10.1052900994,4.54227597992
অনুমোদন,12.8354812172,4.21325256731
অনুযায়ী,15.4505209103,3.28765944278
অনুযায়ী,14.9793674254,3.32156099445
অনুষ্ঠান,63.9124774882,2.58713215492
অনুষ্ঠিত,41.3576010993,2.61698511807
অনুসারে,6.47115710382,4.27096088493
অন্যতম,9.41168284019,3.895648815
অন্যদিকে,11.9888325882,3.25846028809
অন্যান্য,13.2466718726,3.4655464025
অপরিবর্তিত,14.8357063892,3.58277649372
অপারেটর,9.28850311554,4.56859328824
অবকাঠামো,5.90369063863,4.71169413188
অবকাঠামো,5.64097563971,4.69642665975
অবদান,8.41895721022,4.52937257509
অবরোধ,18.094766065,4.01854695132
অবশ্য,13.8803238568,3.16905370037
অবস্থা,12.8772259783,3.40128446829
অবস্থান,18.195697765,3.29137002217
অব্যাহত,14.542198172,3.29509442126
অভাব,5.92843241673,4.47936215451
অভিযোগ,7.31780942272,4.75894701673
অভিযোগ,6.31419356475,4.6665736966
অভ্যন্তরীণ,8.02691611563,4.26110858849
অর্জন,14.6653520305,3.67114564417
অর্থ,37.3909664424,2.68557222773
অর্থনীতি,27.3824899502,3.24772673244
অর্থনীতিবিদ,7.93120548541,4.56859328824
অর্থনৈতিক,20.4840925224,3.28765944278
অর্থবছর,43.8982413514,2.92250205816
অর্থমন্ত্রী,25.4326961074,3.68758437051
অর্থায়ন,7.57066604792,4.79173683955
অস্থিরতা,8.5454694859,4.06579983617
আইন,21.2623648945,3.47443534992
আইপিও,19.0313870996,4.69642665975
আওতা,10.2322666146,4.05776766447
আওতায়,11.605011637,4.08206035704
আকার,5.7245682664,4.45526460293
আগস্ট,11.5771477072,3.99573227355
আগামী,24.9623095505,2.81534367377
আগ্রহ,8.83029309636,4.22264230766
আগ্রহী,7.22658837524,4.27096088493
আছেন,5.67017976093,4.32173321031
আজ,48.2855063556,2.52823913527
আঞ্চলিক,8.64201344773,4.72719831842
আট,13.9025574466,3.31773689801
আড়াই,4.97551851139,4.46724079398
আতিউর,11.5249408651,4.36429282473
আতিকুল,5.72275194985,4.71169413188
আদালত,6.16017421073,4.86072971104
আদায়,8.52876554707,4.59562196063
আধা,9.33408656505,4.6665736966
আনতে,5.69857281687,4.32173321031
আনা,12.1852224872,3.63380797373
আন্তর্জাতিক,27.1710359456,2.90466719052
আফ্রিকা,7.56011119355,4.7752075376
আবদুল,22.9769635665,3.23008959096
আবাসন,9.62024475611,4.82563839123
আবুল,16.1072256362,3.49245385542
আবেদন,13.4327862568,4.10695790866
আমদানি,34.7836971414,3.23710716361
আমদানিকারক,7.0435001797,4.51663354931
আমানত,6.11136260613,5.14841178349
আমেরিকা,6.89921636346,4.68138878238
আয়,17.4104203577,3.76211742237
আয়কর,7.09668864547,5.5538768916
আয়ের,6.1582969404,4.42017328312
আয়োজন,12.8493171216,3.92323677152
আয়োজিত,9.82728424516,4.17655120046
আরেক,8.66485537191,3.71559740674
আর্থিক,31.9916494657,3.03964262672
আল,13.1794464806,4.02626899741
আলম,20.2381588867,3.47890963032
আলাদা,5.34546970943,4.46724079398
আলী,20.2563571083,3.61822324271
আলো,5.86155111577,5.59024453577
আলোকে,12.8977593067,3.28765944278
আলোচনা,6.70277610323,4.52937257509
আলো,7.42332773731,4.93483768319
আলোকে,11.247810675,3.46998099957
আলোচনা,9.55437657662,4.21325256731
আশঙ্কা,4.87670124195,4.51663354931
আশা,10.0410093939,3.75618268685
আসছে,9.4633811523,3.76211742237
আসত,6.2755971108,4.16758253048
আসবে,6.0031067773,4.23212105162
আসা,10.4208877477,3.65497278492
আসে,7.84330703154,3.74441784527
আহমেদ,33.6969250385,2.95915537581
আহ্বান,14.4262722984,3.88213509583
আয়,23.3738692697,3.55336260851
আয়কর,9.16124829634,5.35972087716
আয়োজন,15.3178535975,3.99573227355
ইইউ,7.95834244615,5.10189176786
ইউনিট,10.1017538352,4.86072971104
ইউনিভার্সিটি,15.9435973848,4.86072971104
ইউনিয়ন,7.59875003526,4.59562196063
ইতিবাচক,18.8759405401,3.29509442126
ইতিমধ্যে,10.7070203619,3.47443534992
ইত্যাদি,6.3918811986,4.38627173145
ইনস্টিটিউট,15.1886172885,3.83622539453
ইনস্যুরেন্স,12.0476432732,4.32173321031
ইন্টারনেট,11.5441659651,4.69642665975
ইন্টারন্যাশনাল,11.2014399481,4.03405113786
ইন্ডাস্ট্রি,9.61882997999,4.29096155164
ইন্ডাস্ট্রিজ,12.1173628782,4.04979949482
ইপিবি,8.13601917777,4.46724079398
ইসলাম,32.4553380651,2.95383621433
ঈদ,12.1391641982,4.46724079398
উচিত,8.33002044086,4.01854695132
উঠে,8.20803636072,4.00327947919
উঠেছে,6.26288669348,4.43173410552
উত্তর,6.33118728186,4.33220451018
উদ্দিন,16.5550496432,3.70429785148
উদ্দেশ্য,5.57382135021,4.43173410552
উদ্বোধন,24.6388867932,4.09858965899
উদ্বোধন,24.0231904024,3.86880156496
উদ্যোগ,8.26552839558,4.09029085618
উদ্যোক্তা,11.8804782854,4.27096088493
উদ্যোগ,11.4416862116,3.95160746865
উন্নত,9.49921204942,4.08206035704
উন্নতি,5.99050351038,4.28091121579
উন্নয়ন,18.7041120023,3.48791870026
উন্নীত,7.59702822852,4.19473351955
উন্নয়ন,24.5972531572,3.24063450413
উপজেলা,12.6066456879,4.31137042327
উপদেষ্টা,10.403797509,4.06579983617
উপলক্ষ,18.6901549571,3.72702610256
উপস্থাপন,7.40541833089,4.43173410552
উপস্থিত,47.710564217,2.50426538437
উল্লেখ,12.4923178792,3.52478923607
উল্লেখ্য,7.95265553703,3.94443897917
